BUS_CD,COIL_NO,LOT_NO,BASIC_COIL_NO,HOTCOI_NO,MOTCOI_NO,TRK_NO,EMG_CD,AFTEMG_CD,PKG_NO,MRGCOI_NO,PVSSTS_CD,PRVPRC_CD,PNSSTS_CD,PNSPRC_CD,AFTPRC_CD,BASPRC_CD,LASWRK_DT,LASPRC_CD,RSTPNT_ODN,RSTPRC_REM,AFTPRC_REM,PLNPRC_ID,CHGPRC_CD,DUM_YN,PRVLOT_NO,PRVCOI_NO,USGCHG_YN,USGCHG_CNT,USGCHG_DT,THK_LEN,WDT_LEN,LEN_LEN,WGT_WGT,IND_CD,OUD_LEN,GRD_CD,PURCOM_ID,RAWDIV_WGT,RAWSPC_ID,RAWSTL_CD,RAWTHK_LEN,RAWWDT_LEN,RAWLEN_LEN,RAW_WGT,SPC_NO,SALBRN_CD,CUS_ID,USR_ID,ORD_CD,PRDSPC_ID,PRD_CD,PRDKND_CD,STL_CD,STLDTL_CD,ORD_NO,ORD_SEQ,ORDTHK_LEN,ORDWDT_LEN,ORD_WGT,USG_CD,DLV_YMD,PKGMTH_CD,PKGMTH_YN,WGTDCS_CLS,NAXWGT_YN,PPL_TRK,FIRCRT_YMD,RSTHMAX_VAL,RSTHMIN_VAL,RSTCMAX_VAL,RSTCMIN_VAL,DIV_CD,SKP_QTY,MRG_CLS,PRCSPL_REM,CRMPLN_ODN,CRMRST_ODN,ANNPLN_ODN,ANNRST_ODN,WRKTRM_YMD,ENT_DT,ENTCHR_NO,OUT_DT,OUTCHR_ID,BRI_DT,BRICHR_ID,BRIRSN_CD,RET_DT,RETCHR_NO,RETRSN_CD,RET_WGT,SAMPCK_YN,PRDRESE_CD,PRDRESE_YMD,PRDRESE_NO,RESEND_YMD,RESENDCHR_NO,COIEND_CD,END_YN,RESCH_COM_YN,TWLINP_YN,SAMPLEORDER_NO,WRK_CD,INP_WGT,CRT_DT,CRTCHR_NO,UPD_DT,UPDCHR_NO,COILEND_DT,SEMIPKG_YN,SEMIPKG_CD,PKG_CD,LEV2SE_YN,ZON_CD
1173DK,22G13A54111,2022G13A54,22G13A54111,HBG068100,22G13A54111,01,1282N,1282N,,,1243A,RS21,1243S,AN12,SP91,AN12,2022-09-05 7:45,RS21,4,CR11AN11CR12RS21,SP91SS21PK31PR11,CR11106,RS11,,2022G13054,22G130543111A1A,Y,1,2022-08-29 8:43,0.41,187,1907.4,1148,1260508,1120,1004A,0101,1662,JS-SK85,10023,2,1128,1098.8,19450,407940790261,104812,4079,4079,1046D,SK5M-S,1047P,1001CR,10023,128505,KD22070097,3,0.4,400,20000,S00F99,20220831,1056A04,,S0091,,,20220806,,,,,,,,,3,2,2,1,20220826,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-29 8:43,성환문,2022-09-05 8:29,최시현,,,,1055A,E,1510P
1173DK,22G13A54112,2022G13A54,22G13A54112,HBG068100,22G13A54112,01,1282N,1282N,,,1243A,RS21,1243S,AN12,SP91,AN12,2022-09-05 7:00,RS21,4,CR11AN11CR12RS21,SP91SS21PK31PR11,CR11106,RS11,,2022G13054,22G130543111B1A,Y,1,2022-08-29 8:43,0.41,187,1844.3,1110,1260508,1105,1004A,0101,1313,JS-SK85,10023,2,1128,1098.8,19450,407940790261,104812,4079,4079,1046D,SK5M-S,1047P,1001CR,10023,128505,KD22070097,3,0.4,400,20000,S00F99,20220831,1056A04,,S0091,,,20220806,,,,,,,,,3,2,2,1,20220826,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-29 8:43,성환문,2022-09-05 6:20,변현수,,,,1055A,E,1510P
1173DK,22G13B561112A,2022G13B56,22G13B56111,CBF3851,22G13B561112A,02,1282N,1282N,,,1243A,RC22,1243S,AN12,SP91,AN12,2022-09-05 16:30,RC22,7,WS31AN10CR31RC21AN11CR32RC22,SP91SS41PK81PR11,WS21183,WS21,,2022G13056,22G130561121A1A1A,Y,1,2022-08-16 10:34,0.51,398,2265.6,3610,1260610,1357,1004A,0101,3658,JS-SK85,10023,1.51,1199,1579.7,22440,407940790192,104812,4079,4079,1046D,SK5M-S,1047P,1001CR,10023,128505,KD22070097,4,0.5,400,20000,S00F99,20220831,1056A04,,S0091,,,20220805,,,,,,,,내외경 마찰성 SLIP찍힘자국 SCALE S.R.T 자국잔존 T/S 6.5,3,2,3,2,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-19 8:12,이정복,2022-09-05 18:14,이승한,,,,1055A,L,1510P
1173DK,22G13C561111A,2022G13C56,22G13C56111,CBF3849,22G13C561111A,01,1282N,1282N,,,1243A,RC11,1243S,AN11,CR22,AN11,2022-09-14 7:00,RC11,4,RW21WS21CR21RC11,CR22AN12SP21WS32PK41PR11,WS21147,,,2022G13A56,22G13A561111A,Y,2,2022-08-29 10:59,0.96,1199,2452.5,22160,1260610,1836,1004A,0101,22160,JS-SK85,10023,1.51,1199,1560,22160,117511750121,104811,1175,1175,1046D,SK5M-S,1047P,1001CR,10023,128505,KD22080030,1,0.6,1195,20000,S00A31,20220915,1056A01,,S0091,,,20220805,,,,,,,,(소리無)권취양호 t/s 1.4kg. end부 200m c/t slip 심함.,3,1,2,,20220906,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-29 22:16,박상욱,2022-09-14 5:47,김광헌,,,,1055A,E,1510P
1173DK,22H11136111,2022H11136,22H11136111,HRB062590,22H11136111,01,1282N,1282N,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-03 21:25,RC11,4,PP21CR21RC11,SP21WS21SS21PK31PR11,PP21888,,N,,,,,,0.825,1102,2861.2,20420,1260610,1838,1004A,0101,20420,PHY800-R,10021,1.8,1102,1311.4,20420,100310030557,104811,1003,1003,1046D,DK800,1047P,1001CR,10021,128501,KD22070234,1,0.8,250,20000,S00A08,20220825,1056A16,,S0091,,,20220825,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,1,,20220825,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-24 15:36,도재성,2022-09-04 4:02,김백수,,,,1055A,E,1510P
1173DK,22H11136112,2022H11136,22H11136112,HRB062600,22H11136112,01,1282N,1282N,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-03 22:10,RC11,4,PP21CR21RC11,SP21WS21SS21PK31PR11,PP21888,,N,,,,,,0.825,1102,2855.6,20380,1260610,1836,1004A,0101,20380,PHY800-R,10021,1.8,1102,1308.8,20380,100310030557,104811,1003,1003,1046D,DK800,1047P,1001CR,10021,128501,KD22070234,1,0.8,250,20000,S00A08,20220825,1056A16,,S0091,,,20220825,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,1,,20220825,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-24 15:36,도재성,2022-09-04 4:02,김백수,,,,1055A,E,1510P
1173DK,22H11141111,2022H11141,22H11141111,HRF123860,22H11141111,01,1282N,1282N,,,1243A,RC11,1243S,AN11,SP21,AN11,2022-09-04 14:20,RC11,3,PP21CR21RC11,SP21RC11WS21PK11PR11,PP24313,,N,,,,,,1.67,910,1534.8,18310,1260610,1907,1004A,0101,18310,PHY800-R,10021,2.6,910,985.8,18310,592562570009,1048A1,5925,6257,1046E,H800LA,1047P,1001CR,10021,128501,KE22080033,1,1.6,420,10000,S00A01,20220910,1056B16,,S0091,,,20220825,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호. ",2,1,1,,20220910,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-25 10:29,도재성,2022-09-04 14:11,도익영,,,,,E,1510P
1173DK,22H11152111,2022H11152,22H11152111,CRX23580,22H11152111,01,1282N,1282N,,,1243A,RC11,1243S,AN11,CR22,AN11,2022-09-05 7:00,RC11,3,PP21CR21RC11,CR22WS31PK41PR11,PP21208,,N,,,,,,2.11,1284,1165.2,24780,1260610,1871,1004A,0327,24780,JS-S20C,10021,3,1284,819.5,24780,400110030530,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,27,1.8,308.4,30000,S00A08,20220928,1056A09,,S0091,,,20220904,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호. ",2,1,1,,20220923,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-26 12:58,도재성,2022-09-05 6:02,김광헌,,,,1055A,E,1510P
1173DK,22H11153111,2022H11153,22H11153111,CUX54170,22H11153111,01,1282N,1282N,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-08-28 18:00,RC11,4,PP21CR21RC11,CR22WS31PK41PR11,PP21208,,N,,,,,,1.7,1058,1469.6,20750,1260610,1885,1004A,0327,20750,JS-S20C,10021,2.5,1058,999.4,20750,400110030526,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,22,1.45,258.6,15000,S00A08,20220928,1056A09,,S0091,,,20220827,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호 ",2,1,1,,20220923,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-26 13:11,도재성,2022-09-04 23:07,김백수,,,,1055A,E,1510P
1173DK,22H11156111,2022H11156,22H11156111,CRX23560,22H11156111,01,1282N,1282N,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-08-28 17:30,RC11,4,PP21CR21RC11,CR22WS31PK41PR11,PP21208,,N,,,,,,1.77,1280,1401.2,24920,1260610,1879,1004A,0327,24920,JS-S20C,10021,3.3,1280,751.5,24920,400110030519,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,23,1.5,161.2,10000,S00A08,20220928,1056A09,,S0091,,,20220827,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호 ",2,1,1,,20220923,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-26 13:20,도재성,2022-09-04 23:07,김백수,,,,1055A,E,1510P
1173DK,22H11165111,2022H11165,22H11165111,HAH045140,22H11165111,01,1282N,1282N,,,1243S,PP21,1243A,AN11,CR21,AN11,2022-09-02 10:10,PP21,2,PP21,CR21WS31PK41PR11,PP22934,,N,,,,,,2.5,1058,1039.8,21590,1260610,1919,1004A,0101,21590,POSA1020,10021,2.5,1058,1039.8,21590,400110030281,104811,4001,1003,1046D,S20CM-R,1047P,1001CR,10021,128507,KD22080342,14,1.6,262,80000,S00A08,20220928,1056A09,,S0091,,,20220902,,,,,,,,권취상태양호/TOP~END 상하면에 비늘형SCALE(곰보형SCALE동반) 및 모래형SCALE /부분 찍힘 산발적 발견(촉감有/원소재결함:小),1,,1,,20220923,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-26 14:32,도재성,2022-09-02 19:59,이승용,,,,1055A,E,1510P
1173DK,22H11165112,2022H11165,22H11165112,HAH044260,22H11165112,01,1282N,1282N,,,1243S,PP21,1243A,AN11,CR21,AN11,2022-09-02 11:30,PP21,2,PP21,CR21WS31PK41PR11,PP22934,,N,,,,,,2.5,1058,1050.9,21820,1260610,1928,1004A,0101,21820,POSA1020,10021,2.5,1058,1050.9,21820,400110030281,104811,4001,1003,1046D,S20CM-R,1047P,1001CR,10021,128507,KD22080342,14,1.6,262,80000,S00A08,20220928,1056A09,,S0091,,,20220902,,,,,,,,권취상태양호/TOP~END 상하면에 비늘형SCALE(곰보형SCALE동반) 및 모래형SCALE /부분 찍힘 산발적 발견(촉감有/원소재결함:小),1,,1,,20220923,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-26 14:32,도재성,2022-09-02 19:59,이승용,,,,1055A,E,1510P
1173DK,22H11168111,2022H11168,22H11168111,HBG019570,22H11168111,01,1282N,1282N,,,1243A,RC11,1243S,AN11,CR22,AN11,2022-09-05 7:50,RC11,3,PP21CR21RC11,CR22WS31PK41PR11,PP21208,,N,,,,,,1.55,1280,1616.8,25180,1260610,1887,1004A,0101,25180,POSA1020,10021,3.3,1280,759.4,25180,400110030501,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,21,1.35,177.8,15000,S00A08,20220928,1056A09,,S0091,,,20220904,,,,,,,,top ~ end c/t slip 잔존(소리有)권취양호 t/s 1.4kg.  ,2,1,1,,20220923,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-26 15:01,도재성,2022-09-05 7:42,도익영,,,,1055A,E,1510P
1173DK,22H11175111,2022H11175,22H11175111,HBF181150,22H11175111,01,1282N,1282N,,,1243S,PP21,1243A,AN11,CR21,AN11,2022-09-01 10:07,PP21,2,PP21,CR21WS31PK41PR11,PP22934,,N,,,,,,3,1266,844.9,25190,1260610,1897,1004A,0101,25190,POSA1020,10021,3,1266,844.9,25190,627557140035,1048A2,6275,5714,1046E,SAE1020,1047P,1001CR,10021,128507,KE22080105,2,1.8,308,40000,S00A12,20220913,1056B07,,S0091,,,20220901,,,,,,,,권취상태양호/TOP~END 상하면에 비늘형SCALE(곰보형SCALE동반)및 모래형SCALE 산발적 발견(촉감有/원소재결함:小),1,,1,,20220908,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-30 11:16,도재성,2022-09-02 19:59,이승용,,,,1055A,E,1510P
1173DK,22H111861111A,2022H11186,22H11186111,HAF049750,22H111861111A,0101,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-04 8:15,RC21,5,PP21WS41CR31RC21,CR32SS41PK81PR11,PP21394,,N,,,,,,1.54,585,1658.6,11730,1260610,1904,1004A,0101,11840,POSA1020,10021,2.5,1182,1021.7,23700,400110030503,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080398,4,1.3,286.8,5000,S00A08,20220926,1056A09,,S0091,,,20220831,,,,,,,,"내외경 50M SLIP 및 RUST 자국 잔존, SCALE 자국 잔존, 간헐적 점상 RUST.   T/S 4.5   O/D 1902",2,1,1,,20220926,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-01 22:27,이진용,2022-09-04 15:30,AUTO,,,,1055A,L,1510P
1173DK,22H111862111A,2022H11186,22H11186211,HAF049750,22H111862111A,0102,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-04 9:25,RC21,5,PP21WS41CR31RC21,CR32SS41PK81PR11,PP21394,,N,,,,,,1.65,586,1548.1,11750,1260610,1904,1004A,0101,11860,POSA1020,10021,2.5,1182,1021.7,23700,400110030507,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080398,5,1.4,286.8,20000,S00A08,20220926,1056A09,,S0091,,,20220831,,,,,,,,"내외경 50M SLIP 및 RUST 자국 잔존, SCALE 자국 잔존, 간헐적 점상 RUST.   T/S 4.5   O/D 1902",2,1,1,,20220926,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-01 22:28,이진용,2022-09-04 15:30,AUTO,,,,1055A,L,1510P
1173DK,22H11187111,2022H11187,22H11187111,HRB062570,22H11187111,01,1282N,1282N,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-03 7:00,RC11,4,PP21CR21RC11,SP21WS21SS21PK31PR11,PP21888,,N,,,,,,0.825,1102,2899,20690,1260610,1849,1004A,0101,20690,PHY800-R,10021,1.8,1102,1328.7,20690,100310030559,104811,1003,1003,1046D,DK800,1047P,1001CR,10021,128501,KD22080353,5,0.8,278,50000,S00A08,20220926,1056A16,,S0091,,,20220902,,,,,,0,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,1,,20220926,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-30 17:28,도재성,2022-09-05 5:26,김백수,,,,1055A,E,1510P
1173DK,22H11187112,2022H11187,22H11187112,HRB062580,22H11187112,01,1282N,1282N,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-03 23:50,RC11,4,PP21CR21RC11,SP21WS21SS21PK31PR11,PP21888,,N,,,,,,0.825,1102,2913.1,20790,1260610,1852,1004A,0101,20790,PHY800-R,10021,1.8,1102,1335.2,20790,100310030559,104811,1003,1003,1046D,DK800,1047P,1001CR,10021,128501,KD22080353,5,0.8,278,50000,S00A08,20220926,1056A16,,S0091,,,20220902,,,,,,,,(소리無)권취양호 t/s 1.4kg. 양 edge wave 잔존.,2,1,1,,20220926,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-30 17:28,도재성,2022-09-05 5:26,김백수,,,,1055A,E,1510P
1173DK,22H11188111,2022H11188,22H11188111,HRB0626502,22H11188111,01,1282N,1282N,,,1243S,RC11,1243A,AN11,SP21,AN11,2022-09-04 0:25,RC11,4,PP21CR21RC11,SP21WS21SS21PK31PR11,PP21888,,N,,,,,,0.825,1102,2048.5,14620,1260610,1589,1004A,0101,14620,PHY800-R,10021,1.8,1102,938.9,14620,100310030559,104811,1003,1003,1046D,DK800,1047P,1001CR,10021,128501,KD22080353,5,0.8,278,50000,S00A08,20220926,1056A16,,S0091,,,20220902,,,,,,0,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,1,,20220926,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-30 17:29,도재성,2022-09-05 5:26,김백수,,,,1055A,E,1510P
1173DK,22H111891111A,2022H11189,22H11189111,HAF125060,22H111891111A,0101,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-04 13:00,RC21,5,PP21WS41CR31RC21,CR32SS41PK81PR11,PP21394,,N,,,,,,2.4,480,1061.6,9600,1260610,1902,1004A,0101,10008,POSA1020,10021,3,982,849.3,19640,400110030250,104811,4001,1003,1046D,S20CM-R,1047P,1001CR,10021,128507,KD22080342,13,1.5,280.8,5000,S00A08,20220928,1056A09,,S0091,,,20220901,,,,,,,,"내외경 40M SLIP 및 RUST 자국 잔존, SCALE 자국 잔존, 간헐적 점상 RUST.   T/S 4.0   O/D 1900",2,1,1,,20220928,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 3:51,김길상,2022-09-04 15:30,AUTO,,,,1055A,L,1510P
1173DK,22H111892111A,2022H11189,22H11189211,HAF125060,22H111892111A,0102,1282N,1282N,,,1243S,RC21,1243A,AN11,CR32,AN11,2022-09-04 14:00,RC21,5,PP21WS41CR31RC21,CR32SS41PK81PR11,PP21394,,N,,,,,,2.4,462,1061.6,9240,1260610,1902,1004A,0101,9632,POSA1020,10021,3,982,849.3,19640,400110030250,104811,4001,1003,1046D,S20CM-R,1047P,1001CR,10021,128507,KD22080342,13,1.5,280.8,5000,S00A08,20220928,1056A09,,S0091,,,20220901,,,,,,,,"내외경 40M SLIP 및 RUST 자국 잔존, SCALE 자국 잔존, 간헐적 점상 RUST.   T/S 4.0   O/D 1900",2,1,1,,20220928,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 3:51,김길상,2022-09-04 15:30,AUTO,,,,1055A,L,1510P
1173DK,22H11196111,2022H11196,22H11196111,HBF181250,22H11196111,01,1282N,1282N,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-09-03 20:50,RC11,4,PP21CR21RC11,CR22WS31PK41PR11,PP21208,,N,,,,,,1.83,1150,1348.6,22280,1260610,1875,1004A,0101,22280,POSA1020,10021,2.8,1150,881.4,22280,400110030419,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,25,1.6,273,60000,S00A08,20220928,1056A09,,S0091,,,20220902,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,1,,20220923,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-31 14:50,도재성,2022-09-04 23:07,김백수,,,,1055A,E,1510P
1173DK,22H111971111A,2022H11197,22H11197111,HAF049800,22H111971111A,0101,1282N,1282N,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 8:18,CR11,4,PP21WS41CR11,CR12SS11PK31PR11,PP24081,,N,,,,,,1.83,285,1084.5,4440,1260508,1669,1004A,0101,4495,POSA1020,10021,2.7,1154,735.1,17980,400110030419,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,25,1.6,273,60000,S00A08,20220928,1056A09,,S0091,,,20220902,,,,,,,,,2,1,1,,20221010,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 0:56,김길상,2022-09-03 18:47,이승용,,,,1055A,E,1510P
1173DK,22H111972111A,2022H11197,22H11197211,HAF049800,22H111972111A,0102,1282N,1282N,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 7:25,CR11,4,PP21WS41CR11,CR12SS11PK31PR11,PP24081,,N,,,,,,1.83,285,1084.5,4440,1260508,1669,1004A,0101,4495,POSA1020,10021,2.7,1154,735.1,17980,400110030419,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,25,1.6,273,60000,S00A08,20220928,1056A09,,S0091,,,20220902,,,,,,,,,2,1,1,,20221010,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 0:56,김길상,2022-09-03 18:47,이승용,,,,1055A,E,1510P
1173DK,22H111973111A,2022H11197,22H11197311,HAF049800,22H111973111A,0103,1282N,1282N,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 7:52,CR11,4,PP21WS41CR11,CR12SS11PK31PR11,PP24081,,N,,,,,,1.83,285,1084.5,4440,1260508,1669,1004A,0101,4495,POSA1020,10021,2.7,1154,735.1,17980,400110030419,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,25,1.6,273,60000,S00A08,20220928,1056A09,,S0091,,,20220902,,,,,,,,,2,1,1,,20221010,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 0:56,김길상,2022-09-03 18:47,이승용,,,,1055A,E,1510P
1173DK,22H111974111A,2022H11197,22H11197411,HAF049800,22H111974111A,0104,1282N,1282N,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 8:45,CR11,4,PP21WS41CR11,CR12SS11PK31PR11,PP24081,,N,,,,,,1.83,285,1084.5,4440,1260508,1669,1004A,0101,4495,POSA1020,10021,2.7,1154,735.1,17980,400110030419,104811,4001,1003,1046D,S20CM-S,1047P,1001CR,10021,128507,KD22080342,25,1.6,273,60000,S00A08,20220928,1056A09,,S0091,,,20220902,,,,,,,,,2,1,1,,20221010,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 0:56,김길상,2022-09-03 18:47,이승용,,,,1055A,E,1510P
1173DK,22H11199111,2022H11199,22H11199111,HRF123770,22H11199111,01,1282N,1282N,,,1243A,RC11,1243S,AN11,SP21,AN11,2022-09-04 13:40,RC11,3,PP21CR21RC11,SP21RC11WS21PK11PR11,PP24313,,N,,,,,,1.86,940,1380.7,18950,1260610,1908,1004A,0101,18950,PHY800-R,10021,2.6,940,987.7,18950,592562570001,1048A1,5925,6257,1046E,H800LA,1047P,1001CR,10021,128501,KE22080114,2,1.8,480,10000,S00A01,20220920,1056B16,,S0091,,,20220902,,,,,,,,"top ~ od 700mm slip 잔존(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호. ",2,1,1,,20220920,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-31 16:24,도재성,2022-09-04 13:29,도익영,,,,,E,1510P
1173DK,22H11200111,2022H11200,22H11200111,HRG002130A,22H11200111,01,1282N,1282N,,,1243A,RC11,1243S,AN11,SP21,AN11,2022-09-04 16:40,RC11,3,PP21CR21RC11,SP21RC11WS21PK11PR11,PP24313,,N,,,,,,1.86,910,1240.3,16480,1260610,1819,1004A,0101,16480,PHY800-R,10021,2.6,910,887.3,16480,592562570014,1048A1,5925,6257,1046E,H800LA,1047P,1001CR,10021,128501,KE22080114,1,1.8,430,30000,S00A01,20220920,1056B16,,S0091,,,20220902,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호. ",2,1,1,,20220920,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-31 16:25,도재성,2022-09-04 16:19,도익영,,,,1055B,E,1510P
1173DK,22H11208111,2022H11208,22H11208111,HRF123550,22H11208111,01,1282N,1282N,,,1243A,RC11,1243S,AN11,SP21,AN11,2022-09-04 13:00,RC11,3,PP21CR21RC11,SP21RC11WS21PK11PR11,PP24313,,N,,,,,,1.67,1180,1474.5,22810,1260610,1873,1004A,0101,22810,PHY800-R,10021,2.3,1180,1070.6,22810,592562570008,1048A1,5925,6257,1046E,H800LA,1047P,1001CR,10021,128501,KE22080093,1,1.6,380,40000,S00A01,20220915,1056B16,,S0091,,,20220902,,,,,,,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호. ",2,1,1,,20220915,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-31 17:43,도재성,2022-09-04 12:43,도익영,,,,,E,1510P
1173DK,22H11A09111,2022H11A09,22H11A09111,HBE129340,22H11A09111,01,1282N,1282N,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-08-29 20:12,CR11,2,CR11,CR12SS32PK71PR11,SS31087,,,2022H11109,22H111091111A1A,Y,1,2022-08-26 13:54,2.1,194,555,1775,1260508,1320,1004A,0101,2110,POSA1020,10021,5.99,1270,419.5,25040,400110030502,104811,4001,1003,1046D,S20CM-R,1047P,1001CR,10021,128507,KD22080342,10,1.35,177.8,10000,S00A08,20220928,1056A09,,S0091,,,20220819,,,,,,,,,2,1,1,,20220928,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-26 13:54,도재성,2022-09-04 14:11,김백수,,,,1055A,E,1510P
1173DK,22H11A09112,2022H11A09,22H11A09112,HBE129340,22H11A09112,01,1282N,1282N,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-08-29 20:33,CR11,2,CR11,CR12SS32PK71PR11,SS31087,,,2022H11109,22H111091111A1B,Y,1,2022-08-26 13:54,2.1,194,515.9,1650,1260508,1279,1004A,0101,1961,POSA1020,10021,5.99,1270,419.5,25040,400110030502,104811,4001,1003,1046D,S20CM-R,1047P,1001CR,10021,128507,KD22080342,10,1.35,177.8,10000,S00A08,20220928,1056A09,,S0091,,,20220819,,,,,,,,,2,1,1,,20220928,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-26 13:54,도재성,2022-09-04 14:11,김백수,,,,1055A,E,1510P
1173DK,22H11A111111A,2022H11A11,22H11A11111,HBH020610,22H11A11111,01,1282N,1282N,,,1243S,SS41,1243S,AN11,CR11,AN11,2022-09-04 13:40,SS41,1,SS41,CR11SS42PK81PR11,SS11178,SS11,,2022H11111,22H111111131A1A,Y,1,2022-08-29 16:31,1.8,208,630.5,1853,1260508,1305,1004A,0101,2143,SAE1010,10021,3.6,1287,691.6,25140,627557140091,1048A2,6275,5714,1046E,SPCC-1BP,1047P,1001CR,10021,128507,KE22070040,3,0.8,193.6,40000,S00A12,20220801,1056B07,,S0091,,,20220819,,,,,1073E,,,소둔행,1,,1,,20220728,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 13:40,최병일,2022-09-04 7:00,최병일,,,,1055A,E,1510P
